"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","a-just.beta.gouv.fr/80.247.13.145","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE9TCCA92gAwIBAgISA161/E+FC7lEtPOkoYh+SxR1MA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQwOTAyMTA1NTM5WhcNMjQxMjAxMTA1NTM4WjAeMRwwGgYDVQQDExNhLWp1c3QuYmV0YS5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAzgT5tFx2RlZvy8i0W1actzQUlnoTyR8bf0+ZEnM7i48nPWyDMbW9nfffn7KLJgW3ff7bXOqqkRgnMabpRHctyOBp1qo9JEMLy4JzGe/CYKOK0v4wW7NS5ZMXkUMQmF1LE6nWGTG6eP/95VKd5fTRCFIE4S2y6/TsV2ovik+47FA78fj6QuOlbs7QOeWSj/Oi5YUxGsrB2kEfg2jah5X/OEbAvO399zIwZvgLHICUFFQl4zfhhhaXw3iv4rqegPOcQN7DRxgiik6MQAzjrmpnf8Lsndi6WhbcJiL05E0Eru71GeZz5JwFG9KJc9KooHHi1Med4MVbSSyRkD23mTK6SwIDAQABo4ICFjCCAhIwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBT+/6YD5dwJx1pWfJN9wcpLPe2brzAfBgNVHSMEGDAWgBTFz0ak6vTDwHpslcQtsF6SLybjuTBXBggrBgEFBQcBAQRLMEkwIgYIKwYBBQUHMAGGFmh0dHA6Ly9yMTEuby5sZW5jci5vcmcwIwYIKwYBBQUHMAKGF2h0dHA6Ly9yMTEuaS5sZW5jci5vcmcvMB4GA1UdEQQXMBWCE2EtanVzdC5iZXRhLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwggEDBgorBgEEAdZ5AgQCBIH0BIHxAO8AdQBIsONr2qZHNA/lagL6nTDrHFIBy1bdLIHZu7+rOdiEcwAAAZGyldaNAAAEAwBGMEQCIB3TvmoIEKie+tN25Vi0lEJHhD4SYE/6jXxEHfLBktg7AiAtd+Zx/Z8g8kqcp0+GysLl2Yu5LuxyC+IqzNSGzGLs2QB2AO7N0GTV2xrOxVy3nbTNE6Iyh0Z8vOzew1FIWUZxH7WbAAABkbKV1pEAAAQDAEcwRQIgIe7ogI3seQ3VoXyIB0bvboYpvYh55wJ1pfYBDwnMLeQCIQDsuDuihhnytkb06dFLW5IuhAn7H90Se125nuT8DQGPgTANBgkqhkiG9w0BAQsFAAOCAQEAY5SlZkZQLQzn5dQ4TmZsbnHJ8seiy39yH4/WKe/XvxqnhwDtZoJMZserM5VqXnhXmoPsM+tgcO9UGo2D6pL9PSIz+M+/uJEYDn2ZqBwr6KdhRV4dNRl5td1A8hqgsGzzHuhwsjYKwHo3kiKl39uoVg8egRVJP+TBKik/9CcHcLmczrc8KmIX6ApZwV8GckCcS7IoNybFtuJ0ymaeofCyxzos3X4lz8R7AkMRdcQo82xFBFJEciRLoSemSyqioQgO6JsBYQd7hDAjJVT6Nt8P2d/0BLG0ITeW3fqHUkS3ZKT4Safvaq3emcqqAPuu+rgsvp77XAnWOf3+uNxtDTYwXA==\n-----END CERTIFICATE-----","",""
"cert_commonName","a-just.beta.gouv.fr/80.247.13.145","443","OK","a-just.beta.gouv.fr","",""
"cert_commonName_wo_SNI","a-just.beta.gouv.fr/80.247.13.145","443","INFO","*.osc-secnum-fr1.scalingo.io","",""
"cert_subjectAltName","a-just.beta.gouv.fr/80.247.13.145","443","INFO","a-just.beta.gouv.fr","",""
"cert_trust","a-just.beta.gouv.fr/80.247.13.145","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","a-just.beta.gouv.fr/80.247.13.145","443","OK","passed.","",""
"cert_certificatePolicies_EV","a-just.beta.gouv.fr/80.247.13.145","443","INFO","no","",""
"cert_expirationStatus","a-just.beta.gouv.fr/80.247.13.145","443","OK","34 >= 30 days","",""
"cert_notBefore","a-just.beta.gouv.fr/80.247.13.145","443","INFO","2024-09-02 10:55","",""
"cert_notAfter","a-just.beta.gouv.fr/80.247.13.145","443","OK","2024-12-01 10:55","",""
"cert_extlifeSpan","a-just.beta.gouv.fr/80.247.13.145","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","a-just.beta.gouv.fr/80.247.13.145","443","INFO","not present","",""
"cert_crlDistributionPoints","a-just.beta.gouv.fr/80.247.13.145","443","INFO","--","",""
"cert_ocspURL","a-just.beta.gouv.fr/80.247.13.145","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","a-just.beta.gouv.fr/80.247.13.145","443","LOW","not offered","",""
"cert_mustStapleExtension","a-just.beta.gouv.fr/80.247.13.145","443","INFO","--","",""
"DNS_CAArecord","a-just.beta.gouv.fr/80.247.13.145","443","LOW","--","",""
"certificate_transparency","a-just.beta.gouv.fr/80.247.13.145","443","OK","yes (certificate extension)","",""
"certs_countServer","a-just.beta.gouv.fr/80.247.13.145","443","INFO","2","",""
"certs_list_ordering_problem","a-just.beta.gouv.fr/80.247.13.145","443","INFO","no","",""
"cert_caIssuers","a-just.beta.gouv.fr/80.247.13.145","443","INFO","R11 (Let's Encrypt from US)","",""
